"Season","date","Player","playerID","toTeam","toTeamID","toTeamabbr","toLeague","toOrg","toSport","fromTeam","fromTeamID","fromTeamabbr","fromLeague","fromOrg","fromSport","typeDesc","description","WAR","PlayerName","Age","AVG","position","ERA","lagWAR","lagAVG","lagERA","lagWinpcttoTeam","lagWinpctfromTeam"
2015,"2015-08-19","Chase Utley",400284,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded 2B Chase Utley and cash to Los Angeles Dodgers for RHP John Richy and 2B Darnell Sweeney.",0.1224,"Chase Utley",36,0.2118,"2B",NA,3.712,0.2699,NA,0.58,0.451
2015,"2015-08-19","John Richy",656892,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded 2B Chase Utley and cash to Los Angeles Dodgers for RHP John Richy and 2B Darnell Sweeney.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451,0.58
2015,"2015-08-19","Darnell Sweeney",572182,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded 2B Chase Utley and cash to Los Angeles Dodgers for RHP John Richy and 2B Darnell Sweeney.",-0.3603,"Darnell Sweeney",24,0.1765,"2B/OF",NA,NA,NA,NA,0.451,0.58
2015,"2015-08-19",NA,NA,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded 2B Chase Utley and cash to Los Angeles Dodgers for RHP John Richy and 2B Darnell Sweeney.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.451
2015,"2015-08-20","Randy Wolf",150116,"Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded LHP Randy Wolf to Detroit Tigers for cash.",0.225,"Randy Wolf",38,0,"P",6.2308,-0.0197,0.1429,5.2597,0.556,0.512
2015,"2015-08-20","Marlon Byrd",407781,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded LF Marlon Byrd and cash to San Francisco Giants for RHP Stephen Johnson.",1.5035,"Marlon Byrd",37,0.247,"OF",NA,2.1564,0.264,NA,0.543,0.469
2015,"2015-08-20","Stephen Johnson",621283,"Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded LF Marlon Byrd and cash to San Francisco Giants for RHP Stephen Johnson.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.543
2015,"2015-08-20",NA,NA,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded LHP Randy Wolf to Detroit Tigers for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.556
2015,"2015-08-20",NA,NA,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded LF Marlon Byrd and cash to San Francisco Giants for RHP Stephen Johnson.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,0.469
2015,"2015-08-21","Michael Choice",574831,"Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Texas Rangers traded RF Michael Choice to Cleveland Indians for cash.",-0.0911,"Michael Choice",25,0,"OF",NA,-2.0241,0.1818,NA,0.525,0.414
2015,"2015-08-21","Jon Edwards",457754,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Texas Rangers traded RHP Jon Edwards to San Diego Padres.",-0.4033,"Jon Edwards",27,0,"P",4.32,0.111,0,4.32,0.475,0.414
2015,"2015-08-21","Neal Cotts",425840,"Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded Neal Cotts to Minnesota Twins for Player To Be Named Later.",-0.4408,"Neal Cotts",35,0,"P",3.4105,0.6277,0,4.32,0.432,0.506
2015,"2015-08-21",NA,NA,"Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded Neal Cotts to Minnesota Twins for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.432
2015,"2015-08-21",NA,NA,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Trade","Texas Rangers traded RF Michael Choice to Cleveland Indians for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414,0.525
2015,"2015-08-22","Eric Young Jr.",458913,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded LF Eric Young Jr. to New York Mets for cash.",-0.5332,"Eric Young Jr.",30,0.1529,"OF",NA,0.8145,0.2286,NA,0.488,0.488
2015,"2015-08-22",NA,NA,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded LF Eric Young Jr. to New York Mets for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,0.488
2015,"2015-08-27","Fernando Rodney",407845,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded RHP Fernando Rodney to Chicago Cubs.",-0.7686,"Fernando Rodney",38,0,"P",4.7394,1.039,0,2.8492,0.451,0.537
2015,"2015-08-30","Addison Reed",592665,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Arizona Diamondbacks Traded RHP Addison Reed to New York Mets; St. Lucie Mets Traded Miller Diaz to Visalia Rawhide and Binghamton Mets Traded RHP Matt Koch to Mobile BayBears.",0.9459,"Addison Reed",26,0,"P",3.375,-0.169,0,4.2472,0.488,0.395
2015,"2015-08-31","Luis Valenzuela",623610,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Atlanta Braves traded cash and LF Jonny Gomes to Kansas City Royals for SS Luis Valenzuela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,0.549
2015,"2015-08-31","Alejandro De Aza",457477,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","Boston Red Sox traded LF Alejandro De Aza to San Francisco Giants for LHP Luis Ysla.",0.8677,"Alejandro De Aza",31,0.2615,"OF",NA,0.8348,0.2516,NA,0.543,0.438
2015,"2015-08-31","Luis Ysla",644443,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","Boston Red Sox traded LF Alejandro De Aza to San Francisco Giants for LHP Luis Ysla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438,0.543
2015,"2015-08-31","Jonny Gomes",430404,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded cash and LF Jonny Gomes to Kansas City Royals for SS Luis Valenzuela.",-0.48,"Jonny Gomes",34,0.2133,"DH/OF",18,0.2708,0.2344,NA,0.549,0.488
2015,"2015-08-31","Justin Ruggiano",448605,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded cash and RF Justin Ruggiano to Los Angeles Dodgers for Player To Be Named Later.",0.4444,"Justin Ruggiano",33,0.248,"OF",NA,0.4858,0.2812,NA,0.58,0.537
2015,"2015-08-31","Austin Jackson",457706,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded cash and CF Austin Jackson to Chicago Cubs for Future Considerations and Player To Be Named Later.",1.7951,"Austin Jackson",28,0.2668,"OF",NA,1.1287,0.2563,NA,0.451,0.537
2015,"2015-08-31","Chris Heisey",502317,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded LF Chris Heisey to Los Angeles Dodgers for Player To Be Named Later.",-0.0679,"Chris Heisey",30,0.1818,"OF",NA,0.6832,0.2218,NA,0.58,0.512
2015,"2015-08-31",NA,NA,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded LF Chris Heisey to Los Angeles Dodgers for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.58
2015,"2015-08-31",NA,NA,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Seattle Mariners traded cash and RF Justin Ruggiano to Los Angeles Dodgers for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.58
2015,"2015-08-31",NA,NA,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Seattle Mariners traded cash and CF Austin Jackson to Chicago Cubs for Future Considerations and Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.451
2015,"2015-08-31",NA,NA,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded cash and CF Austin Jackson to Chicago Cubs for Future Considerations and Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451,0.537
2015,"2015-08-31",NA,NA,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded cash and RF Justin Ruggiano to Los Angeles Dodgers for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.537
2015,"2015-08-31",NA,NA,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded cash and LF Jonny Gomes to Kansas City Royals for SS Luis Valenzuela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549,0.488
2015,"2015-08-31",NA,NA,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Seattle Mariners traded cash and CF Austin Jackson to Chicago Cubs for Future Considerations and Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.451
2015,"2015-09-10","Danny Coulombe",543056,"Athletics",133,"ATH","American League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded LHP Daniel Coulombe to Oakland Athletics for cash.",0.0668,"Danny Coulombe",25,0,"P",5.625,-0.086,0,4.1538,0.543,0.58
2015,"2015-09-10",NA,NA,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Athletics",133,"ATH","American League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded LHP Daniel Coulombe to Oakland Athletics for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.543
2015,"2015-09-13","Darwin Barney",446381,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded 2B Darwin Barney to Toronto Blue Jays for Player To Be Named Later.",0.0175,"Darwin Barney",29,0.2593,"2B",NA,1.102,0.2405,NA,0.512,0.58
2015,"2015-09-13",NA,NA,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded 2B Darwin Barney to Toronto Blue Jays for Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.512
2015,"2015-09-30","Jack Murphy",571975,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded C Jack Murphy to Los Angeles Dodgers. PTBN in the September 13 trade",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.512
2015,"2015-10-24","Richard Mitchell",622748,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded RHP Richard Mitchell to Miami Marlins for RHP Trevor Williams.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475,0.543
2015,"2015-10-24","Trevor Williams",592866,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded RHP Richard Mitchell to Miami Marlins for RHP Trevor Williams.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,0.475
2015,"2015-11-05","Brad Miller",543543,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded 2B Brad Miller, 1B Logan Morrison and RHP Danny Farquhar to Tampa Bay Rays for RHP Nate Karns, LHP C.J. Riefenhauser and CF Boog Powell.",1.3135,"Brad Miller",25,0.258,"SS",NA,1.2214,0.2207,NA,0.475,0.537
2015,"2015-11-05","Logan Morrison",489149,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded 2B Brad Miller, 1B Logan Morrison and RHP Danny Farquhar to Tampa Bay Rays for RHP Nate Karns, LHP C.J. Riefenhauser and CF Boog Powell.",0.0046,"Logan Morrison",27,0.2254,"1B/OF",NA,0.7843,0.2619,NA,0.475,0.537
2015,"2015-11-05","Nate Karns",501992,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded 2B Brad Miller, 1B Logan Morrison and RHP Danny Farquhar to Tampa Bay Rays for RHP Nate Karns, LHP C.J. Riefenhauser and CF Boog Powell.",1.576,"Nate Karns",27,0.25,"P",3.6735,-0.1185,0,4.5,0.537,0.475
2015,"2015-11-05","C.J. Riefenhauser",592677,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded 2B Brad Miller, 1B Logan Morrison and RHP Danny Farquhar to Tampa Bay Rays for RHP Nate Karns, LHP C.J. Riefenhauser and CF Boog Powell.",-0.2688,"C.J. Riefenhauser",25,0,"P",5.5227,-0.0119,0,8.4375,0.537,0.475
2015,"2015-11-05","Boog Powell",621471,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded 2B Brad Miller, 1B Logan Morrison and RHP Danny Farquhar to Tampa Bay Rays for RHP Nate Karns, LHP C.J. Riefenhauser and CF Boog Powell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.475
2015,"2015-11-05","Danny Farquhar",543144,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded 2B Brad Miller, 1B Logan Morrison and RHP Danny Farquhar to Tampa Bay Rays for RHP Nate Karns, LHP C.J. Riefenhauser and CF Boog Powell.",-0.2414,"Danny Farquhar",28,0,"P",5.1176,0.7811,0,2.662,0.475,0.537
2015,"2015-11-10","Chris Herrmann",543302,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Trade","Minnesota Twins traded C Chris Herrmann to Arizona Diamondbacks for 1B Daniel Palka.",-0.5577,"Chris Herrmann",27,0.1456,"C/OF",NA,-0.7687,0.2133,NA,0.395,0.432
2015,"2015-11-10","Daniel Palka",594953,"Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Minnesota Twins traded C Chris Herrmann to Arizona Diamondbacks for 1B Daniel Palka.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432,0.395
2015,"2015-11-11","Ronald Herrera",622703,"New York Yankees",147,"NYY","American League",NA,"Major League Baseball","San Diego Padres",135,"SD","National League",NA,"Major League Baseball","Trade","New York Yankees traded LF Jose Pirela to San Diego Padres for RHP Ronald Herrera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.475
2015,"2015-11-11","José Pirela",517369,"San Diego Padres",135,"SD","National League",NA,"Major League Baseball","New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Trade","New York Yankees traded LF Jose Pirela to San Diego Padres for RHP Ronald Herrera.",-0.5599,"José Pirela",25,0.2297,"2B/OF",NA,0.1939,0.3333,NA,0.475,0.519
2015,"2015-11-11","John Ryan Murphy",571974,"Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Trade","Minnesota Twins traded RF Aaron Hicks to New York Yankees for C John Ryan Murphy.",0.7818,"John Ryan Murphy",24,0.2774,"C",NA,0.5219,0.284,NA,0.432,0.519
2015,"2015-11-11","Aaron Hicks",543305,"New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","Trade","Minnesota Twins traded RF Aaron Hicks to New York Yankees for C John Ryan Murphy.",2.0009,"Aaron Hicks",25,0.2557,"OF",NA,0.1458,0.2151,NA,0.519,0.432
2015,"2015-11-12","José Briceño",593993,"Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded SS Andrelton Simmons and C Jose Briceno to Los Angeles Angels for SS Erick Aybar, Sean Newcomb, RHP Chris Ellis and cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605,0.488
2015,"2015-11-12","Andrelton Simmons",592743,"Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Trade","Atlanta Braves traded SS Andrelton Simmons and C Jose Briceno to Los Angeles Angels for SS Erick Aybar, Sean Newcomb, RHP Chris Ellis and cash.",3.0907,"Andrelton Simmons",25,0.2654,"SS",NA,1.659,0.2444,NA,0.605,0.488
2015,"2015-11-12","Chris Ellis",595939,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Atlanta Braves traded SS Andrelton Simmons and C Jose Briceno to Los Angeles Angels for SS Erick Aybar, Sean Newcomb, RHP Chris Ellis and cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,0.605
2015,"2015-11-12","Sean Newcomb",656794,"Atlanta Braves",144,"ATL","National League",NA,"Major League Baseball","Los Angeles Angels",108,"LAA","American League",NA,"Major League Baseball","Trade","Atlanta Braves traded SS Andrelton Simmons and C Jose Briceno to Los Angeles Angels for SS Erick Aybar, Sean Newcomb, RHP Chris Ellis and cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,0.605
